gene_id,gene_name,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,significant
ENSG00000188290,HES4,1010.8129425776918,-0.2187443242253306,0.1489495846481117,-1.4685796186817608,0.1419468463124663,0.4005867150888885,False
ENSG00000187608,ISG15,847.1415361344713,0.1066961174771464,0.1878316395413171,0.5680412402175545,0.5700069652955146,0.794116385996,False
ENSG00000188157,AGRN,6603.902725445486,-0.0086910666598725,0.0846950032968836,-0.1026160496081153,0.9182677043412304,0.971138494754456,False
ENSG00000217801,PTPN11BP,353.5654988443389,0.0220131847111544,0.1312287314027814,0.1677466853168699,0.8667825669638776,0.9506200861625094,False
ENSG00000273443,ENSG00000273443,11.446829775881715,-0.9707441049735016,0.6904661845362906,-1.4059256292550264,0.1597462099247578,,False
ENSG00000237330,RNF223,264.639842424521,-0.0012333493721928,0.1518426721810747,-0.0081225478613947,0.9935192157295596,0.9980360943379754,False
ENSG00000131591,C1orf159,413.11727409119976,0.1877458435947165,0.1337960360467591,1.4032242594175428,0.1605499756390463,0.4273304128537112,False
ENSG00000207730,MIR200B,12.951517137476094,-0.3725280238287026,0.6635061619855974,-0.5614537515580585,0.5744882498722523,,False
ENSG00000207607,MIR200A,10.854719265895788,0.2568696344660475,0.5989636887167332,0.4288567726307169,0.6680274601340572,,False
ENSG00000198976,MIR429,22.82299489443484,0.0131542353370591,0.4778036625858751,0.0275306289321189,0.9780365107457198,,False
ENSG00000272141,ENSG00000272141,155.50705677900024,0.060624384231606,0.1774034110146916,0.3417317845516816,0.7325527499740305,0.8843873104635682,False
ENSG00000162571,TTLL10,5.458244914475476,-1.0093885512445342,0.926152304978934,-1.089873172930767,0.2757690154441735,,False
ENSG00000186891,TNFRSF18,634.7514813511443,0.0160419043385243,0.1080020428221921,0.1485333417714583,0.8819218748511299,0.9556861271563676,False
ENSG00000186827,TNFRSF4,3.711312857427508,1.3745509243979268,1.1228023872657935,1.224214465508202,0.2208713336395676,,False
ENSG00000078808,SDF4,3059.167181326507,0.0337965646478062,0.1098502253524454,0.307660403420865,0.7583407526331207,0.8971281548082997,False
ENSG00000176022,B3GALT6,345.4990123597888,0.6073060632302049,0.1564303207695871,3.8822784498711846,0.0001034822841754,0.0036149096368455,True
ENSG00000184163,C1QTNF12,77.85300586511751,-0.2426649378851806,0.2865673421162663,-0.8467989970285118,0.3971071673877856,0.6699816786985798,False
ENSG00000260179,ENSG00000260179,17.153677221919104,-0.569861513418329,0.532778440172217,-1.0696031792017056,0.2847979635591422,,False
ENSG00000160087,UBE2J2,1043.1949371118114,0.1677167586393049,0.0934276362272003,1.7951514713638477,0.0726295699144349,0.2749117621822783,False
ENSG00000230415,LINC01786,23.564181747028112,0.0702076457576918,0.4147060718098002,0.1692949549817339,0.865564644049004,,False
ENSG00000162572,SCNN1D,167.78162571316287,0.4031101513693517,0.172508832683018,2.336750791827916,0.0194521458473227,0.1275272298959853,False
ENSG00000131584,ACAP3,1074.9180651796516,0.311099913353373,0.1192730582069661,2.6082999633793524,0.0090993177723092,0.0787621656469207,False
ENSG00000169972,PUSL1,344.68434182511925,0.3476402956847951,0.1488647612561753,2.335275942750178,0.0195290100888396,0.127891778551682,False
ENSG00000127054,INTS11,2244.6374672910783,-0.0441038273004594,0.0864344391624635,-0.5102575747331585,0.609871020974617,0.8187475952630163,False
ENSG00000240731,ENSG00000240731,55.49964915035843,-0.3104956587356653,0.3220630004320896,-0.9640836057513432,0.3350040113372317,0.6185395164824363,False
ENSG00000224051,CPTP,395.8558397779361,0.3708655215933232,0.1266386694470706,2.928532992431104,0.0034056568719186,0.0417092436520901,False
ENSG00000169962,TAS1R3,3.93837901284412,1.6329735762486908,1.204867643292233,1.3553136606662308,0.1753176444739014,,False
ENSG00000107404,DVL1,4459.010789190126,0.0153836698704948,0.0809369092449835,0.190069895354304,0.8492543600597853,0.9423424778675236,False
ENSG00000162576,MXRA8,9.661186642171828,0.5958304402597302,0.6357921987231638,0.9371465102219134,0.3486831998725543,,False
ENSG00000175756,AURKAIP1,1249.247388264362,0.0964607196812173,0.0919192340009204,1.0494073490674587,0.2939906772633416,0.5810010687701741,False
ENSG00000221978,CCNL2,5878.042233924248,0.0966605906808746,0.0794822676614957,1.2161277417566767,0.2239362641346529,0.5093718936558131,False
ENSG00000224870,MRPL20-AS1,321.1763742105672,0.5054486659195848,0.139243234359511,3.629969299726052,0.0002834549313258,0.0076903547162922,True
ENSG00000242485,MRPL20,695.2681574912531,0.2353954800744835,0.1090900457844827,2.1578089768110327,0.0309426866657491,0.1671151924101764,False
ENSG00000272455,MRPL20-DT,70.20321241827178,0.1139068331934209,0.2614888709598809,0.4356087231371968,0.663120640715753,0.8498366970910745,False
ENSG00000225285,LINC01770,46.62223570316007,-0.377830943367402,0.3262232611868009,-1.1581974320066946,0.2467834760648195,0.535418888376191,False
ENSG00000179403,VWA1,941.5335636518038,0.3737165273389833,0.1184221044910824,3.1558004221004645,0.0016005833925001,0.0249047038216072,False
ENSG00000215915,ATAD3C,49.35816225832318,0.2737966325502793,0.2931620738218524,0.9339428834735932,0.3503333564535688,0.6311148935764758,False
ENSG00000160072,ATAD3B,1052.9367862008237,0.3476504959940694,0.0969017961996326,3.587657913769275,0.0003336616553036,0.0086279949856171,False
ENSG00000197785,ATAD3A,1107.039597958345,0.1895020229658947,0.1293203059927224,1.465369429117798,0.1428201534248997,0.4022111421849096,False
ENSG00000205090,TMEM240,12.116463093223636,0.8757499551964085,0.6140784431894298,1.426120660819645,0.153833515922643,,False
ENSG00000160075,SSU72,1502.669492930819,0.1038394022849477,0.1004046847350562,1.034208737958343,0.301038590078639,0.5884610537286704,False
ENSG00000215014,SSU72-AS1,6.695551222420601,0.0296613365898962,0.8501551562073533,0.034889321523637,0.9721679956202594,,False
ENSG00000228594,FNDC10,116.86312724213992,0.0277414307379073,0.2171421335368882,0.1277570146615262,0.8983412685496941,0.9624371257845284,False
ENSG00000272106,ENSG00000272106,37.90526252511314,-0.3825752657932827,0.3597046524715284,-1.0635816444536106,0.2875182612980623,0.5747807613555334,False
ENSG00000197530,MIB2,2116.6101697960603,0.1196231097761491,0.0856663315863077,1.396384175218597,0.1625988378820885,0.4291412663930478,False
ENSG00000189409,MMP23B,8.002991490541378,2.102338839857515,0.7681278784481372,2.73696463680619,0.0062008958432893,,False
ENSG00000248333,CDK11B,515.3391178859229,-0.1042901670859106,0.1241898203800502,-0.8397642155110463,0.4010406010567198,0.6735417337381263,False
ENSG00000272004,ENSG00000272004,2.9278988784550086,-1.302304851423293,1.433161719759626,-0.908693578308608,0.3635118948478729,,False
ENSG00000189339,SLC35E2B,1074.7421259551072,0.4188228502179565,0.1462488728047893,2.863768056366456,0.0041863443178417,0.0478784281440019,False
ENSG00000008128,CDK11A,83.63953738319843,-0.2014220811229852,0.2638464196214127,-0.7634065355595925,0.4452209834541846,0.7058234359366886,False
ENSG00000268575,ENSG00000268575,120.87601965965494,0.2140357649037116,0.2149383284090077,0.9958008256974128,0.3193469290325937,0.6058919362706479,False
ENSG00000215790,SLC35E2A,71.21515535365864,0.2650587583218798,0.2508308956111696,1.0567229275167354,0.2906380580132662,0.5774066142093521,False
ENSG00000008130,NADK,1334.4274344330208,0.3053567609441562,0.0990006915815376,3.084390180170229,0.0020396989791838,0.0291348527916467,False
ENSG00000078369,GNB1,8301.692194713625,-0.1593978719276545,0.0755956092480158,-2.1085599218427933,0.0349825853720996,0.1810541770277658,False
ENSG00000169885,CALML6,22.716042700756464,0.6863724506285731,0.4886331634553171,1.4046784008170137,0.1601169313676381,,False
ENSG00000178821,TMEM52,236.81213249919543,-0.0864687538324865,0.1568876439724799,-0.5511508213333501,0.5815302892943771,0.8008175634102133,False
ENSG00000142609,CFAP74,94.73316876864536,0.3325563466904783,0.2578629171744189,1.2896633231894163,0.1971675791872987,0.4753455458182615,False
ENSG00000187730,GABRD,300.9613519067468,-0.2429212752407225,0.1580439324985715,-1.5370490432647148,0.1242812999764765,0.3741627974605172,False
ENSG00000067606,PRKCZ,977.6361159892064,0.039072095933507,0.1010144105426414,0.3867972472800156,0.6989063152692006,0.8695379917964478,False
ENSG00000182873,PRKCZ-AS1,22.023941540330707,0.1107941322492419,0.4276956661245136,0.259048994471192,0.7955974382185848,,False
ENSG00000162585,FAAP20,1140.1982292707205,0.0213890653355531,0.0975277059578534,0.2193127083784423,0.8264064630125284,0.9314384413937824,False
ENSG00000157933,SKI,2562.0968289669927,0.1819857254856102,0.0880744198732453,2.0662722019346806,0.0388027846577149,0.1929977925984328,False
ENSG00000116151,MORN1,228.76394055105536,0.2740207365375606,0.1725027362339541,1.5885008117548025,0.1121731376387238,0.3530678309805212,False
ENSG00000269896,ENSG00000269896,30.25791935779532,0.3443239439355648,0.3714640617668349,0.926937433187532,0.3539590202472469,0.634513857554539,False
ENSG00000272420,ENSG00000272420,7.589605387627188,0.0289068151908569,0.8415117133206591,0.0343510550516151,0.9725972128248798,,False
ENSG00000157916,RER1,2192.581189436544,0.0476872969669818,0.0884203931637414,0.5393246428872126,0.5896628679140357,0.8065544847791496,False
ENSG00000157911,PEX10,400.1065174213806,0.113808286936932,0.128817519947206,0.8834845367584683,0.3769745336460038,0.6531776160291355,False
ENSG00000149527,PLCH2,67.44991478064229,-0.2553642278038681,0.266974117973256,-0.9565130498134996,0.3388130945236218,0.6219106679222048,False
ENSG00000157881,PANK4,657.0301979541024,-0.0288888200624275,0.1089695564397931,-0.2651090910734224,0.7909254241777096,0.9129184245265056,False
ENSG00000272449,ENSG00000272449,21.98004837172688,-0.4143189616447809,0.4789579184704527,-0.8650425134798988,0.3870154550801427,,False
ENSG00000157870,PRXL2B,539.4527994228433,0.0883238296899719,0.111840818472766,0.789728033968916,0.4296866156070855,0.6949421738259399,False
ENSG00000142606,MMEL1,56.3467122025416,-0.7214475637779477,0.3203155948052807,-2.2523023401858238,0.0243031723844394,0.1462111337556727,False
ENSG00000215912,TTC34,7.4146588004566,0.8568400034406902,0.7460184034662968,1.1485507588813793,0.2507412713655224,,False
ENSG00000177133,PRDM16-DT,14.249672568487172,0.1423236698667598,0.540538374174171,0.2632998445007729,0.7923194795319854,,False
ENSG00000142611,PRDM16,288.0913336227449,-0.321595536070917,0.2068720895515426,-1.5545622261952876,0.1200503659365359,0.367445270696611,False
ENSG00000130762,ARHGEF16,1177.3615914286022,-0.1354661647321383,0.0930902581822182,-1.455213116575226,0.1456102707621137,0.4065994734024706,False
ENSG00000272088,ENSG00000272088,3.5779808589410123,1.408987117540743,1.1052665061630629,1.2747940064085064,0.202382162689261,,False
ENSG00000162591,MEGF6,2105.6574874826924,0.3859151404926145,0.1315051033737337,2.9346020085308373,0.0033397575550233,0.0412634333701624,False
ENSG00000158109,TPRG1L,765.4424783490695,0.3334227577768884,0.1483335912992111,2.2477899635310825,0.0245895861561557,0.1472788963058645,False
ENSG00000116213,WRAP73,1052.679447951005,0.300862972659871,0.1038020562268432,2.8984297960570444,0.0037503625984948,0.0446336180742316,False
ENSG00000078900,TP73,650.5510837772523,0.2084940504084791,0.123746165283788,1.68485261688989,0.0920170103377999,0.3123419021911833,False
ENSG00000235169,SMIM1,33.23265817349652,-0.1072662019600998,0.4771319694319224,-0.2248145352486271,0.8221235580131312,0.9296243590183072,False
ENSG00000130764,LRRC47,1148.629279353594,0.0691267470273338,0.0950975924254683,0.7269032292432762,0.4672852388394135,0.7212999833249646,False
ENSG00000116198,CEP104,847.524460814147,0.1378804255119185,0.1216494688592171,1.1334239828986443,0.2570362473487282,0.5453453884341336,False
ENSG00000169598,DFFB,165.94147565407565,0.1401044480915048,0.1928204115404722,0.7266058970219418,0.4674674147299859,0.7213213430446258,False
ENSG00000198912,C1orf174,679.6419765832558,-0.1445782420911166,0.1164867812138707,-1.2411557825232526,0.214548205879742,0.4966468683403332,False
ENSG00000236423,LINC01134,11.530880550322676,0.797981536626481,0.6889954103141993,1.158181208003376,0.2467900954283958,,False
ENSG00000131697,NPHP4,620.3814874578233,0.0614520030213355,0.115926411447228,0.5300949305181389,0.5960461137527808,0.8102058022856526,False
ENSG00000069424,KCNAB2,404.4454495166496,-0.0406629747029617,0.1468061113461878,-0.2769842095134118,0.7817922309578514,0.9079833283579388,False
ENSG00000116254,CHD5,390.6247177518788,0.2738903715702043,0.1963069872012638,1.3952145844375778,0.162951140301866,0.4297208641166193,False
ENSG00000116251,RPL22,6879.398765604256,-0.1116896792738078,0.0736269934089525,-1.5169664562213006,0.1292751532739028,0.3805088424985196,False
ENSG00000226944,RNF207-AS1,21.538699202921165,-0.2785353759888543,0.4675836201274775,-0.5956910464761729,0.5513816406561483,,False
ENSG00000158286,RNF207,1889.6952184153008,0.4292258857565021,0.0966315746275641,4.44188027992732,8.917617497293537e-06,0.0005205417936515,False
ENSG00000116237,ICMT,1852.420281906377,0.3203279116414501,0.0999949446674158,3.203441061014271,0.0013579583265615,0.0224121298351977,False
ENSG00000225077,ICMT-DT,14.27018318270296,0.1627229592128181,0.5643349694271481,0.288344632227907,0.7730829456305452,,False
ENSG00000158292,GPR153,230.14162019934037,0.4863995776929504,0.1958038083337305,2.484117044669145,0.0129873113264345,0.0981069500983995,False
ENSG00000097021,ACOT7,1824.4303814700145,-0.1381886609406153,0.0991117191262077,-1.394271657871735,0.1632355861520165,0.429941136236345,False
ENSG00000069812,HES2,388.5893973239326,0.2936357098624959,0.2060366830865852,1.4251622840341391,0.1541102959007914,0.4188718463870736,False
ENSG00000187017,ESPN,2868.757949254474,-0.1607018155616822,0.119679853295473,-1.3427641423066563,0.1793483576853379,0.4518116538584945,False
ENSG00000215788,TNFRSF25,925.2623533316728,-0.0144301067730324,0.1095519223964899,-0.1317193387150897,0.8952062887133206,0.9606411827735648,False
ENSG00000171680,PLEKHG5,2618.971662431155,-0.0685745428656015,0.120306377332704,-0.569999233506637,0.5686782179658325,0.7930558580050973,False
ENSG00000162408,NOL9,1052.0593764002504,0.1586966710258074,0.1097383903338845,1.4461363114855696,0.1481389728038739,0.4102497246431373,False
ENSG00000204859,ZBTB48,483.8002562776274,0.0970853397822881,0.1520933253235746,0.6383274188774662,0.5232605670963718,0.7630012275381522,False
ENSG00000162413,KLHL21,1560.948193160374,0.158269363335692,0.0963896638676838,1.6419744294673737,0.1005953034548663,0.3302424562475419,False
ENSG00000116273,PHF13,851.7412908233991,0.026626126166531,0.1097604076410433,0.2425840677779566,0.8083276246793778,0.9219666461831104,False
ENSG00000041988,THAP3,330.7938010586467,-0.274019039156831,0.1604888842612757,-1.707401982499475,0.0877473621425051,0.3054953189272915,False
ENSG00000007923,DNAJC11,1621.1391483585164,0.1311562183580114,0.0880376163604359,1.4897747551574212,0.1362834710440656,0.391488351844521,False
ENSG00000171735,CAMTA1,643.1157904167729,0.2254440848329818,0.1284709954319998,1.7548247686172105,0.0792892855608858,0.2878917073730571,False
ENSG00000270035,ENSG00000270035,2.783298605537229,0.7593382366598298,1.250656867716832,0.6071515347339504,0.5437503522958601,,False
ENSG00000269978,ENSG00000269978,5.935197853618027,1.0933723178664136,0.8470311852111531,1.2908288820486005,0.1967630203670018,,False
ENSG00000049245,VAMP3,1610.1363346713972,0.113393999216426,0.0908008632959004,1.2488207171213712,0.2117306547826715,0.4927247783494358,False
ENSG00000269925,ENSG00000269925,9.805340786809484,0.5236608077839929,0.6980073656703186,0.7502224668948942,0.4531207297130957,,False
ENSG00000049246,PER3,267.4967090739613,0.5006098265611062,0.1757007052292539,2.849219221447697,0.0043826670760167,0.0492465690441751,True
ENSG00000049247,UTS2,50.91509077857697,-0.1650181026283603,0.2980040021133341,-0.5537445855025873,0.5797536573818214,0.7991615534795011,False
ENSG00000116288,PARK7,2165.096719049155,-0.0895859519408732,0.0843121752816647,-1.062550594164961,0.2879858023355087,0.5751070716616986,False
ENSG00000116285,ERRFI1,23600.12218845512,-0.1722917781014961,0.2942067959636453,-0.5856145421018281,0.558134573765267,0.786237052973304,False
ENSG00000238290,ERRFI1-DT,27.892059973859293,0.3646178324756317,0.4113551900501309,0.8863819912693861,0.3754117201385214,,False
ENSG00000229305,ENSG00000229305,5.423320820851256,-0.4987066791070799,0.9772389604871464,-0.5103221415348385,0.6098257932104213,,False
ENSG00000227634,LINC01714,16.248547448919442,0.0389329154636924,0.5957632453120898,0.0653496431175398,0.9478956172923522,,False
ENSG00000162426,SLC45A1,387.3996713608438,0.1034589236069743,0.1559690554223642,0.6633298081264102,0.5071193497902023,0.7515629447774844,False
ENSG00000142599,RERE,1836.328485934018,-0.0473564062590142,0.0893734544479669,-0.5298710512144867,0.5962013386079489,0.8102058022856526,False
ENSG00000074800,ENO1,57812.55633768538,-0.686906760241009,0.315452853700944,-2.177525903418237,0.0294413512653489,0.16236876597102,False
ENSG00000236269,,23.125794620350398,0.2558997132243419,0.5374153826077128,0.4761674516695706,0.6339550857491498,,False
ENSG00000180758,GPR157,234.1766625467717,-0.0529989147387763,0.1498408796084337,-0.3537013055267287,0.7235627441016514,0.8803268824389924,False
ENSG00000207865,,2.3181995983926686,-1.8732284580384384,1.5002953129444545,-1.2485731588150284,0.2118212347214988,,False
ENSG00000234546,LNCTAM34A,30.21030514632666,1.3168521781026794,0.3715468171827925,3.5442429249900385,0.0003937422761853,0.009783188558592,True
ENSG00000049239,H6PD,1635.9684926430325,-0.1422215021401623,0.0977605793417594,-1.4547939782862047,0.1457263057661917,0.4067426013147029,False
ENSG00000171621,SPSB1,375.2504918947795,0.1857758577287772,0.1317421620361008,1.410147327610046,0.1584961849691453,0.4251367730503193,False
ENSG00000171612,SLC25A33,395.0391401845293,0.2939205658415708,0.1554356521106756,1.890946908578536,0.0586314317359244,0.2435553220647322,False
ENSG00000231181,ENSG00000231181,11.299828703876846,0.1098941889440863,0.6323147953502417,0.1737966433051997,0.8620252825030699,,False
ENSG00000188807,TMEM201,549.3998812379239,0.464892101971233,0.1294035930878678,3.5925749113902983,0.0003274264838364,0.0085396880233091,False
ENSG00000171608,PIK3CD,463.6780163638916,-0.2944096747970616,0.1206474877211173,-2.4402470400179754,0.0146772211025562,0.1064591981424788,False
ENSG00000231789,PIK3CD-AS2,101.28138242376409,0.3153594527494575,0.2467623896201871,1.2779883240507357,0.2012535431874805,0.4810676788406289,False
ENSG00000171603,CLSTN1,6168.485035868194,-0.1412751331826946,0.0750479780561126,-1.882464216118715,0.0597730140428409,0.2457254028517278,False
ENSG00000178585,CTNNBIP1,807.1379927188067,0.1153343843285196,0.1036888387518431,1.1123124312786223,0.2660038407550958,0.552698014078893,False
ENSG00000162441,LZIC,475.2239149741004,-0.0583807587624727,0.123638355703655,-0.472189705453571,0.6367913870815931,0.8351664479482314,False
ENSG00000173614,NMNAT1,236.0172958907368,-0.0468746563952004,0.1485569643515821,-0.3155332138065542,0.7523568370721347,0.8947591807268183,False
ENSG00000202415,RN7SKP269,4.261280811055862,-0.2662807728559813,0.989945242277374,-0.2689853554358229,0.7879409521595081,,False
ENSG00000162444,RBP7,307.3701442179448,-0.063037907972961,0.1476199656428111,-0.4270283338602774,0.6693586904855837,0.8526363878941543,False
ENSG00000130939,UBE4B,1517.5723196156391,-0.1699232730340842,0.1126457525337563,-1.5084747468233537,0.1314330651532579,0.3830221418903243,False
ENSG00000233623,PGAM1P11,5.094968618675886,-1.5343138497640936,0.980176352911934,-1.565344690479334,0.1175021096085722,,False
ENSG00000054523,KIF1B,2392.095305351997,-0.3080789111976247,0.1200755533029556,-2.565708861822429,0.0102965210871587,0.0849683539407885,False
ENSG00000265945,,4.286288502274042,-0.7722351018609154,0.9612786517060726,-0.8033415706157171,0.4217773366760686,,False
ENSG00000142657,PGD,2764.6025010641115,0.0238958977066159,0.0789350636527288,0.3027285543436676,0.762096735040346,0.899126115608017,False
ENSG00000175279,CENPS,56.69530158977848,0.3032200536903854,0.2692499489658483,1.1261656867717582,0.2600953945287372,0.5486149731317584,False
ENSG00000160049,DFFA,1701.002747357934,0.2236170485868916,0.102407927285903,2.1835911976091085,0.0289923009540925,0.1607451422964571,False
ENSG00000142655,PEX14,625.4549836237537,0.0767697262419697,0.1161969162462132,0.6606864340470099,0.5088134254677822,0.7519428630537105,False
ENSG00000130940,CASZ1,380.6779583296922,-0.4357648437241546,0.1321525928551483,-3.2974369576069824,0.0009757157573656,0.0181118826145862,False
ENSG00000120948,TARDBP,2435.2329952557134,-0.0553173482636879,0.089746213721757,-0.6163752872649316,0.5376468598013739,0.7716809243199315,False
ENSG00000271895,,121.58186515943306,-0.244964219579792,0.2148339899756414,-1.140248894542092,0.2541826224922028,0.5426000243467185,False
ENSG00000116649,SRM,955.6669689677508,-0.0162299454585283,0.1065260334158934,-0.1523566112253912,0.8789056767205153,0.9547603352129764,False
ENSG00000171824,EXOSC10,1865.4078726536843,0.0926713552135405,0.0834313798648114,1.1107494010491157,0.2666762316454347,0.5534650311693154,False
ENSG00000226849,,3.7498226195826128,0.5472493644504749,1.1132210152584034,0.4915909392201386,0.6230085500515716,,False
ENSG00000230337,EXOSC10-AS1,7.517040684735115,1.627115373889633,0.8401135153014401,1.9367803805725103,0.0527721951708629,,False
ENSG00000198793,MTOR,1896.1481717325375,0.2030501281441634,0.1011038757114594,2.008331794556012,0.0446080454069665,0.2098766012599421,False
ENSG00000120942,UBIAD1,436.61380359728565,0.4717023297218684,0.1402132935871647,3.364176945380937,0.0007677230480248,0.0154276864076999,False
ENSG00000204624,DISP3,54.43218447209717,-0.3529828892654807,0.3179364443309898,-1.1102309771634908,0.2668995074143924,0.5536727627654872,False
ENSG00000116661,FBXO2,1489.4702128483004,0.202319972161586,0.1606107666236715,1.2596912175610473,0.2077807748082346,0.4879899245765586,False
ENSG00000132879,FBXO44,1322.0777448910992,0.0351453318301532,0.0948954375788253,0.3703584990686152,0.7111153916686284,0.8748038915518376,False
ENSG00000116663,FBXO6,408.4289349360434,-0.3009844143020454,0.1609625878367559,-1.8699029280474544,0.0614972991367116,0.2501254751485437,False
ENSG00000116670,MAD2L2,897.738498416293,-0.1055099868401099,0.1472346515616333,-0.7166111083296364,0.4736140883656946,0.7266021611443558,False
ENSG00000162490,DRAXIN,44.64392666917754,0.9649396399910786,0.3772750337708631,2.5576556984078933,0.0105380371272459,0.0861181167416873,False
ENSG00000177674,AGTRAP,474.0377662543128,0.098836424815619,0.1259024572835682,0.7850237949924299,0.4324396174448437,0.6969896965845414,False
ENSG00000215910,C1orf167,10.35031548516273,-0.4929160747703241,0.6970005520936796,-0.7071961037759326,0.4794446194972658,,False
ENSG00000177000,MTHFR,782.9452406094507,-0.1561454681341647,0.1047184934694625,-1.4910973502469171,0.1359359379187023,0.3909064164844918,False
ENSG00000011021,CLCN6,546.7859021148957,-0.3047680295696715,0.1113697665774731,-2.736541872498791,0.0062088692698928,0.0617663052456658,False
ENSG00000242349,,40.52736620919296,-0.2137891887863731,0.3269541286410713,-0.6538812942199299,0.5131882862406592,0.7550484249335684,False
ENSG00000116685,KIAA2013,2364.415915165738,-0.1873686083206741,0.121503882346746,-1.5420791887617564,0.1230543515067844,0.3717824054934978,False
ENSG00000083444,PLOD1,10272.235341589952,-0.7337993061095639,0.1715697160521072,-4.276974532537564,1.894504665522884e-05,0.00094612966333,True
ENSG00000116688,MFN2,2626.7535703815493,0.0777913429405932,0.0843476564844524,0.9222703532365756,0.3563875740418616,0.6362412350563301,False
ENSG00000116691,MIIP,623.8975316241535,0.08424034243612,0.1588865600217835,0.5301917445035663,0.5959789942852305,0.8102058022856526,False
ENSG00000028137,TNFRSF1B,10.393329564294726,1.3559814831500288,0.6652664123779113,2.0382533341841853,0.0415246041752768,,False
ENSG00000048707,VPS13D,2845.400729547983,0.2663404409939759,0.0983787831117554,2.7072955424892866,0.0067833839697466,0.0659936143203924,False
ENSG00000162496,DHRS3,2110.8308138401408,0.454983197910947,0.122554045873914,3.712510628813041,0.0002052134399615,0.0060550874628081,False
